BatchID,SKU,Phase,Cycle,TS,Rate1,Rate2,Rate3,Rate4,AvgSyrup,AvgPause,AvgDrying,AvgSpeed1,AvgSpeed2,AvgSurupDF,AvgPauseDF,AvgDryingDF,AvgSpeed1DF,AvgSpeed2DF,ActionResult,driam,method_class
03-2024-04-25 11:34,Rb-EXBB,10,2,2024-04-25 20:13:26,0.009523809523809525,0.9238095238095239,0.06666666666666667,0.0,0.8479588374211815,0.8234921529777326,0.9821564220598356,0.9952213930997863,0.9966548119567725,0.853873456914167,0.8640003769422733,0.9937032954828435,0.9952213930997863,0.9966548119567725,Good,3,P10A
03-2024-04-25 11:34,Rb-EXBB,10,5,2024-04-25 20:13:26,0.47115384615384615,0.5192307692307693,0.009615384615384616,0.0,1.010146293108282,0.8957256221669337,1.0025575301487089,1.0086412770236302,1.0064511060894525,1.033730593079481,0.9788467975869511,1.0063901888755742,1.0059859596339478,1.0038015544750762,Good,3,P10B
03-2024-04-25 11:34,Rb-EXBB,11,1,2024-04-25 20:13:26,0.28,0.72,0.0,0.0,1.0273915670081208,0.9070968169712409,1.1230783129462074,1.0099326599326601,1.0039802790032148,1.0424445445482404,0.9783952640897357,1.0035905688287423,1.0073162540779121,1.0013792938244501,Good,3,P11+
03-2024-04-25 11:34,Rb-EXBB,11,2,2024-04-25 20:13:26,0.946969696969697,0.05303030303030303,0.0,0.0,1.027538989487532,1.0048638311125073,1.072563099460928,1.0220059617745048,1.0138611256731365,0.9975321441775427,1.0048638311125073,0.9918728987766643,1.0220059617745048,1.0138611256731365,Good,3,P11+
03-2024-04-25 11:34,Rb-EXBB,12,1,2024-04-25 20:13:26,1.0,0.0,0.0,0.0,1.1354324999050025,0.9676284209423912,1.2359707567022573,1.0003761014399313,0.9730227810322483,1.0065975761446273,0.9676284209423912,1.04379854412171,1.0003761014399313,0.9730227810322483,Good,3,P11+
03-2024-04-25 11:34,Rb-EXBB,14,1,2024-04-25 20:13:26,0.99,0.01,0.0,0.0,0.885628248451561,0.830227976762592,0.8526570423401372,1.002803738317757,0.9815916171056357,0.9884937060314539,0.830227976762592,1.0014143439910148,1.002803738317757,0.9815916171056357,Good,3,other
03-2024-04-25 20:30,Rb-EXOM,10,5,2024-04-26 05:01:21,0.0,1.0,0.0,0.0,0.8940029572083674,0.8681096919948186,0.9836052962431444,0.9967850703419567,0.9973428744884241,0.9042041093553589,0.9168353556344668,0.9949445288566877,0.996279569196934,0.9968370904633269,Good,3,P10B
03-2024-04-26 06:00,Rb-EXOM,9,2,2024-04-26 12:50:41,0.13253012048192772,0.8674698795180723,0.0,0.0,0.8057836686673046,0.6318516951629536,0.9943482737954088,0.9928534789743548,0.9941766112512799,0.8061008585143845,0.5760314466563209,0.9954669213108139,0.9928534789743548,0.9941766112512799,Good,3,other
03-2024-04-26 06:00,Rb-EXOM,10,5,2024-04-26 12:50:41,0.013333333333333334,0.9866666666666667,0.0,0.0,0.99219424988998,0.9038612365370776,0.9492831293718692,1.0038289395078144,1.003015575921969,1.0159690740057394,0.9780478628151981,0.9932003151217259,1.0024090965947905,1.0015968834524895,Good,3,P10B
03-2024-04-26 06:00,Rb-EXOM,10,6,2024-04-26 12:50:41,0.275,0.725,0.0,0.0,0.9848225858478724,0.8271092978602615,1.174079777031772,1.0023653566229986,0.9840663339571637,1.05810358726644,0.9442581993974856,0.9798034659914843,0.997387750879371,0.9791795985930065,Good,3,P10B
03-2024-04-26 06:00,Rb-EXOM,10,8,2024-04-26 12:50:41,0.6197183098591549,0.38028169014084506,0.0,0.0,0.9003351248946846,0.76298893489611,1.0701084227660689,0.9954407294832827,0.9810030395136778,1.0751805483890298,0.8927378553757693,1.013503191335118,0.9924242424242424,0.978030303030303,Good,3,P10B
03-2024-04-26 06:00,Rb-EXOM,11,1,2024-04-26 12:50:41,1.0,0.0,0.0,0.0,1.1502648771169928,1.0280758598432018,1.0830159950537919,1.020955642530985,1.0297347249920457,1.0107064968448545,1.0280758598432018,1.0289263628980474,1.020955642530985,1.0297347249920457,Good,3,P11+
03-2024-04-26 06:00,Rb-EXOM,13,1,2024-04-26 12:50:41,1.0,0.0,0.0,0.0,1.021882888226991,0.9256163231016709,1.0378529511505767,1.0064501919325404,0.9859668995028632,0.9985888285188347,0.9256163231016709,1.0150238823602111,1.0064501919325404,0.9859668995028632,Good,3,P11+
03-2024-04-26 13:06,Rb-EXOM,11,2,2024-04-26 20:00:58,1.0,0.0,0.0,0.0,0.9135181248545919,0.8855173137244498,0.9951051946137122,0.998957320976207,0.9985519318071927,0.9233711037749621,0.9364714423674424,0.995556393755343,0.9982400096930666,0.9978349116177945,Good,3,P11+
03-2024-04-26 13:06,Rb-EXOM,14,1,2024-04-26 20:00:58,1.0,0.0,0.0,0.0,1.0188007711925282,0.8999757674136263,1.0253909115844908,1.001557890092922,0.9771941434519592,0.9991705284105016,0.8999757674136263,1.0239998100037764,1.001557890092922,0.9771941434519592,Good,3,other
03-2024-04-28 19:54,Rb-ESM,10,1,2024-04-29 04:33:26,0.09803921568627451,0.8627450980392157,0.0392156862745098,0.0,0.8709555580198461,0.8707963122361668,0.9823610641841524,0.9859336606378297,0.9871012842704086,0.8793082438167171,0.7771391972829071,0.9927179459245371,0.9859336606378297,0.9871012842704086,Good,3,P10A
03-2024-04-28 19:54,Rb-ESM,10,4,2024-04-29 04:33:26,1.0,0.0,0.0,0.0,1.010948579863848,0.9254237823388566,0.9223523539347862,1.0096990544403606,1.0104529890365344,1.0317218854076033,0.9925988482284374,1.0096087803971012,1.0096990544403606,1.0104529890365344,Good,3,P10A
03-2024-04-28 19:54,Rb-ESM,12,1,2024-04-29 04:33:26,1.0,0.0,0.0,0.0,1.032044166627219,0.9198161739818635,1.1313214133825142,1.0088365877839562,0.9979912927425227,1.033755500290925,0.9796629271319605,1.0081706190603523,1.0058449372528795,0.9950318033493977,Good,3,P11+
03-2024-04-29 04:36,Rb-ESM,10,5,2024-04-29 11:14:55,1.0,0.0,0.0,0.0,1.0089754343021444,0.8616580788039131,1.1071138886006375,1.007028964996698,0.9996273233503854,1.0415393140794207,0.9785299833426073,0.9995440536808764,0.9991107366844519,0.9917672938491748,Good,3,P10B
03-2024-04-29 04:36,Rb-ESM,10,6,2024-04-29 11:14:55,1.0,0.0,0.0,0.0,0.9848225858478724,0.8271092978602615,1.174079777031772,1.0023653566229986,0.9840663339571637,1.05810358726644,0.9442581993974856,0.9798034659914843,0.997387750879371,0.9791795985930065,Good,3,P10B
03-2024-04-29 11:36,Rb-ESM,8,3,2024-04-29 18:14:35,0.0,0.9863013698630136,0.0136986301369863,0.0,1.0003328117401298,0.9942617033869484,0.9584227313037381,0.9535242859127812,0.9545713491732667,1.0249601917236086,0.774753186197741,0.9917730515655722,0.9535242859127812,0.9545713491732667,Good,3,P8
03-2024-04-29 11:36,Rb-ESM,9,2,2024-04-29 18:14:35,0.0,0.9859154929577465,0.014084507042253521,0.0,0.8057836686673046,0.6318516951629536,0.9943482737954088,0.9928534789743548,0.9941766112512799,0.8061008585143845,0.5760314466563209,0.9954669213108139,0.9928534789743548,0.9941766112512799,Good,3,other
03-2024-04-29 11:36,Rb-ESM,10,2,2024-04-29 18:14:35,0.8088235294117647,0.19117647058823528,0.0,0.0,0.9686508417995429,0.915215190649946,0.8992753170896322,0.9982558744021626,0.9990369619463507,0.9926431767386513,0.9769587286698913,0.9797624295554827,0.9982558744021626,0.9990369619463507,Good,3,P10A
03-2024-04-29 11:36,Rb-ESM,14,1,2024-04-29 18:14:35,1.0,0.0,0.0,0.0,1.0170766031090948,0.9078062646710878,1.046886707889608,1.008309298173328,0.9993924173245115,1.0303312566169538,0.9618072475981859,1.008075413257899,1.006492489081259,0.9975916749990869,Good,3,other
03-2024-04-29 18:36,Rb-ESM,8,1,2024-04-30 01:51:34,0.0,1.0,0.0,0.0,0.9988612681007205,0.9909887860324076,0.9436337382350962,0.9584695583751353,0.9588551195042785,1.0205199111676233,0.7821694565748842,0.9891466195004546,0.9584695583751353,0.9588551195042785,Good,3,P8
03-2024-04-29 18:36,Rb-ESM,10,1,2024-04-30 01:51:34,0.35,0.64,0.01,0.0,0.8709555580198461,0.8707963122361668,0.9823610641841524,0.9859336606378297,0.9871012842704086,0.8793082438167171,0.7771391972829071,0.9927179459245371,0.9859336606378297,0.9871012842704086,Good,3,P10A
03-2024-04-29 18:36,Rb-ESM,10,2,2024-04-30 01:51:34,0.5757575757575758,0.42424242424242425,0.0,0.0,1.011383956401372,0.9508081624793739,0.8663269391099918,1.0102045625942684,1.0116421568627452,1.0354215625577736,1.0198155637217976,1.0078427636996896,1.0102045625942684,1.0116421568627452,Good,3,P10A
03-2024-04-29 18:36,Rb-ESM,10,3,2024-04-30 01:51:34,0.35,0.64,0.01,0.0,1.0111621839717433,0.929525984076697,0.9151676815701314,1.0098981900452488,1.0107937405731524,1.0310191964053903,0.9971626484623751,1.0203096792334396,1.0098981900452488,1.0107937405731524,Good,3,P10A
03-2024-04-29 18:36,Rb-ESM,10,4,2024-04-30 01:51:34,0.35,0.63,0.02,0.0,1.0103001575435002,0.8959570408449143,0.9855093384232414,1.008995008006028,1.0089243665818968,1.0287463734664493,0.9608450612780335,1.0014058712651557,1.008995008006028,1.0089243665818968,Good,3,P10A
03-2024-04-29 18:36,Rb-ESM,10,5,2024-04-30 01:51:34,0.35,0.635,0.015,0.0,1.0089754343021444,0.8616580788039131,1.1071138886006375,1.007028964996698,0.9996273233503854,1.0415393140794207,0.9785299833426073,0.9995440536808764,0.9991107366844519,0.9917672938491748,Good,3,P10B
03-2024-04-29 18:36,Rb-ESM,10,6,2024-04-30 01:51:34,0.35,0.635,0.015,0.0,0.9848225858478724,0.8271092978602615,1.174079777031772,1.0023653566229986,0.9840663339571637,1.05810358726644,0.9442581993974856,0.9798034659914843,0.997387750879371,0.9791795985930065,Good,3,P10B
03-2024-04-29 18:36,Rb-ESM,11,1,2024-04-30 01:51:34,0.35,0.635,0.015,0.0,1.0828023238825832,0.9784387017957703,1.0806579239590959,1.0164473684210527,1.0211242392120334,1.0244948749187384,1.0058112281590197,1.0261015429037563,1.015901771336554,1.0205761317299014,Good,3,P11+
