"","Date","大辊速度","1号辊轮速度","1号辊间隙","2号辊轮速度","2号辊间隙","3号辊轮速度","3号辊间隙","Forming Roller 辊轮速度","Forming Roller 定型辊间隙","1号冷辊入口温度","2号冷辊入口温度","Item","entry_type","Weight","Sugar","batch","Weight_smoothed"
"342",2024-05-29 00:20:22,23.9,83.7,0.1009,121.1,0.067,140.1,0.064,165.6,0.062,-12.3,-12.7,"DMPY（绿箭金装薄荷）",3,35.25,"Sugar",3,35.27
"343",2024-05-29 00:20:25,23.9,83.7,0.1009,121.1,0.067,140.1,0.064,165.5,0.062,-12.3,-12.7,"DMPY（绿箭金装薄荷）",3,35.31,"Sugar",3,35.24
"344",2024-05-29 00:25:17,23.9,83.7,0.1009,121.1,0.067,140.1,0.064,165.6,0.062,-12.6,-13.1,"DMPY（绿箭金装薄荷）",3,34.98,"Sugar",3,35.146
"345",2024-05-29 00:25:21,23.9,83.7,0.1009,121.1,0.067,140.1,0.064,165.5,0.062,-12.6,-13,"DMPY（绿箭金装薄荷）",3,34.94,"Sugar",3,35.112
"346",2024-05-29 00:25:25,23.9,83.7,0.1009,121.1,0.067,140.1,0.064,165.6,0.062,-12.6,-13,"DMPY（绿箭金装薄荷）",3,34.9,"Sugar",3,35.076
"347",2024-05-29 00:25:29,23.9,83.7,0.1009,121.1,0.067,140.1,0.064,165.6,0.062,-12.6,-13,"DMPY（绿箭金装薄荷）",3,35.02,"Sugar",3,35.03
"348",2024-05-29 00:25:33,23.9,83.7,0.1009,121.1,0.067,140.1,0.064,165.6,0.062,-12.6,-13,"DMPY（绿箭金装薄荷）",3,35.28,"Sugar",3,35.024
"349",2024-05-29 00:25:37,23.9,83.7,0.1009,121.1,0.067,140.1,0.064,165.6,0.062,-12.6,-13,"DMPY（绿箭金装薄荷）",3,35.25,"Sugar",3,35.078
"350",2024-05-29 00:25:41,23.9,83.7,0.1009,121.1,0.067,140.1,0.064,165.6,0.062,-12.6,-13,"DMPY（绿箭金装薄荷）",3,35.25,"Sugar",3,35.14
"351",2024-05-29 00:25:45,23.9,83.7,0.1009,121.1,0.067,140.1,0.064,165.5,0.062,-12.6,-13,"DMPY（绿箭金装薄荷）",3,35.08,"Sugar",3,35.176
"352",2024-05-29 00:37:12,23.9,83.7,0.1009,121.1,0.067,140.1,0.065,165.5,0.064,-13.7,-14.2,"DMPY（绿箭金装薄荷）",3,35.14,"Sugar",3,35.2
"353",2024-05-29 00:37:16,23.9,83.7,0.1009,121.1,0.067,140.1,0.065,165.6,0.064,-13.7,-14.2,"DMPY（绿箭金装薄荷）",3,35.09,"Sugar",3,35.162
"354",2024-05-29 00:46:17,23.9,83.7,0.1009,121.1,0.067,140.1,0.065,165.6,0.064,-14.5,-14.9,"DMPY（绿箭金装薄荷）",3,35.23,"Sugar",3,35.158
"355",2024-05-29 00:46:22,23.9,83.7,0.1009,121.1,0.067,140.1,0.065,165.6,0.064,-14.5,-14.9,"DMPY（绿箭金装薄荷）",3,35.02,"Sugar",3,35.112
"356",2024-05-29 00:58:10,23.9,83.7,0.1009,121.1,0.067,140.1,0.065,165.5,0.064,-15.4,-15.8,"DMPY（绿箭金装薄荷）",3,35.07,"Sugar",3,35.11
"357",2024-05-29 00:58:14,23.9,83.7,0.1009,121.1,0.067,140.1,0.065,165.6,0.064,-15.3,-15.8,"DMPY（绿箭金装薄荷）",3,35.12,"Sugar",3,35.106
"358",2024-05-29 01:05:47,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.7,-16.2,"DMPY（绿箭金装薄荷）",3,35.33,"Sugar",3,35.154
"359",2024-05-29 01:05:52,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.7,-16.2,"DMPY（绿箭金装薄荷）",3,35.43,"Sugar",3,35.194
"360",2024-05-29 01:05:57,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.7,-16.2,"DMPY（绿箭金装薄荷）",3,35.38,"Sugar",3,35.266
"361",2024-05-29 01:06:03,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.7,-16.2,"DMPY（绿箭金装薄荷）",3,35.13,"Sugar",3,35.278
"362",2024-05-29 01:12:09,23.9,83.7,0.1009,121.2,0.068,140.1,0.065,165.6,0.063,-14.4,-14.9,"DMPY（绿箭金装薄荷）",3,35.08,"Sugar",3,35.27
"363",2024-05-29 01:12:27,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.3,-14.8,"DMPY（绿箭金装薄荷）",3,35.31,"Sugar",3,35.266
"364",2024-05-29 01:27:09,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.3,-14.7,"DMPY（绿箭金装薄荷）",3,35.54,"Sugar",3,35.288
"365",2024-05-29 01:27:15,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.3,-14.7,"DMPY（绿箭金装薄荷）",3,35.19,"Sugar",3,35.25
"366",2024-05-29 01:27:19,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.3,-14.7,"DMPY（绿箭金装薄荷）",3,35.08,"Sugar",3,35.24
"367",2024-05-29 01:33:20,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.5,-14.9,"DMPY（绿箭金装薄荷）",3,35.28,"Sugar",3,35.28
"368",2024-05-29 01:33:32,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.5,-14.9,"DMPY（绿箭金装薄荷）",3,35.27,"Sugar",3,35.272
"369",2024-05-29 01:41:16,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-14.6,-15.1,"DMPY（绿箭金装薄荷）",3,35.38,"Sugar",3,35.24
"370",2024-05-29 01:41:20,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.6,-15.1,"DMPY（绿箭金装薄荷）",3,35.3,"Sugar",3,35.262
"371",2024-05-29 01:41:23,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-14.6,-15.1,"DMPY（绿箭金装薄荷）",3,35.17,"Sugar",3,35.28
"372",2024-05-29 01:49:41,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.17,"Sugar",3,35.258
"373",2024-05-29 01:49:49,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.18,"Sugar",3,35.24
"374",2024-05-29 01:49:54,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.7,-15.3,"DMPY（绿箭金装薄荷）",3,35.21,"Sugar",3,35.206
"375",2024-05-29 02:10:17,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15,-15.5,"DMPY（绿箭金装薄荷）",3,35.35,"Sugar",3,35.216
"376",2024-05-29 02:10:21,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15,-15.5,"DMPY（绿箭金装薄荷）",3,35.33,"Sugar",3,35.248
"377",2024-05-29 02:15:32,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.2,-15.6,"DMPY（绿箭金装薄荷）",3,35.15,"Sugar",3,35.244
"378",2024-05-29 02:15:37,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.2,-15.6,"DMPY（绿箭金装薄荷）",3,34.93,"Sugar",3,35.194
"379",2024-05-29 02:15:42,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.14,"Sugar",3,35.18
"380",2024-05-29 02:20:30,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.14,"Sugar",3,35.138
"381",2024-05-29 02:20:34,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.22,"Sugar",3,35.116
"382",2024-05-29 02:29:22,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.54,"Sugar",3,35.194
"383",2024-05-29 02:29:27,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.14,"Sugar",3,35.236
"384",2024-05-29 02:29:32,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.01,"Sugar",3,35.21
"385",2024-05-29 02:29:36,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.46,"Sugar",3,35.274
"386",2024-05-29 02:39:26,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.2,-15.7,"DMPY（绿箭金装薄荷）",3,35.26,"Sugar",3,35.282
"387",2024-05-29 02:45:51,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.3,-15.8,"DMPY（绿箭金装薄荷）",3,35.11,"Sugar",3,35.196
"388",2024-05-29 02:45:55,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.3,-15.8,"DMPY（绿箭金装薄荷）",3,35.09,"Sugar",3,35.186
"389",2024-05-29 02:54:53,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.3,-15.8,"DMPY（绿箭金装薄荷）",3,35.03,"Sugar",3,35.19
"390",2024-05-29 02:54:56,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.3,-15.8,"DMPY（绿箭金装薄荷）",3,35.23,"Sugar",3,35.144
"391",2024-05-29 03:01:45,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.3,-15.8,"DMPY（绿箭金装薄荷）",3,35.37,"Sugar",3,35.166
"392",2024-05-29 03:01:49,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.3,-15.8,"DMPY（绿箭金装薄荷）",3,35.13,"Sugar",3,35.17
"393",2024-05-29 03:17:22,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.2,-15.7,"DMPY（绿箭金装薄荷）",3,35.14,"Sugar",3,35.18
"394",2024-05-29 03:17:25,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.2,-15.7,"DMPY（绿箭金装薄荷）",3,35.3,"Sugar",3,35.234
"395",2024-05-29 03:25:26,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.2,-15.7,"DMPY（绿箭金装薄荷）",3,35.33,"Sugar",3,35.254
"396",2024-05-29 03:25:48,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.2,-15.7,"DMPY（绿箭金装薄荷）",3,35.07,"Sugar",3,35.194
"397",2024-05-29 03:36:24,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.2,-15.7,"DMPY（绿箭金装薄荷）",3,35.33,"Sugar",3,35.234
"398",2024-05-29 03:36:28,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.2,-15.7,"DMPY（绿箭金装薄荷）",3,35.34,"Sugar",3,35.274
"399",2024-05-29 03:43:35,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.34,"Sugar",3,35.282
"400",2024-05-29 03:43:38,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.25,"Sugar",3,35.266
"401",2024-05-29 03:54:35,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15,-15.5,"DMPY（绿箭金装薄荷）",3,35.24,"Sugar",3,35.3
"402",2024-05-29 03:54:44,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15,-15.5,"DMPY（绿箭金装薄荷）",3,35.18,"Sugar",3,35.27
"403",2024-05-29 04:08:50,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.28,"Sugar",3,35.258
"404",2024-05-29 04:08:54,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.8,-15.4,"DMPY（绿箭金装薄荷）",3,35.24,"Sugar",3,35.238
"405",2024-05-29 04:15:23,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.38,"Sugar",3,35.264
"406",2024-05-29 04:15:28,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.22,"Sugar",3,35.26
"407",2024-05-29 04:26:42,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.7,-15.2,"DMPY（绿箭金装薄荷）",3,35.34,"Sugar",3,35.292
"408",2024-05-29 04:26:46,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.7,-15.2,"DMPY（绿箭金装薄荷）",3,35.19,"Sugar",3,35.274
"409",2024-05-29 04:32:27,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.7,-15.2,"DMPY（绿箭金装薄荷）",3,35.28,"Sugar",3,35.282
"410",2024-05-29 04:32:38,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.6,-15.1,"DMPY（绿箭金装薄荷）",3,35.23,"Sugar",3,35.252
"411",2024-05-29 04:46:42,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.6,-15.1,"DMPY（绿箭金装薄荷）",3,35.38,"Sugar",3,35.284
"412",2024-05-29 04:46:46,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-14.5,-15,"DMPY（绿箭金装薄荷）",3,35.28,"Sugar",3,35.272
"413",2024-05-29 04:55:35,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.5,-14.9,"DMPY（绿箭金装薄荷）",3,35.28,"Sugar",3,35.29
"414",2024-05-29 04:55:40,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.4,-14.9,"DMPY（绿箭金装薄荷）",3,35.25,"Sugar",3,35.284
"415",2024-05-29 05:04:42,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.7,-15.2,"DMPY（绿箭金装薄荷）",3,35.03,"Sugar",3,35.244
"416",2024-05-29 05:05:02,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.09,"Sugar",3,35.186
"417",2024-05-29 05:15:38,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.37,"Sugar",3,35.204
"418",2024-05-29 05:15:42,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.25,"Sugar",3,35.198
"419",2024-05-29 05:24:01,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.27,"Sugar",3,35.202
"420",2024-05-29 05:24:04,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.8,-15.4,"DMPY（绿箭金装薄荷）",3,35.09,"Sugar",3,35.214
"421",2024-05-29 05:30:25,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.32,"Sugar",3,35.26
"422",2024-05-29 05:30:28,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,34.82,"Sugar",3,35.15
"423",2024-05-29 05:30:32,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,34.91,"Sugar",3,35.082
"424",2024-05-29 05:30:36,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,34.95,"Sugar",3,35.018
"425",2024-05-29 05:30:41,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-15.1,-15.6,"DMPY（绿箭金装薄荷）",3,35.13,"Sugar",3,35.026
"426",2024-05-29 05:40:46,23.9,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.065,-14.4,-14.9,"DMPY（绿箭金装薄荷）",3,35.23,"Sugar",3,35.008
"427",2024-05-29 05:40:49,23.9,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.065,-14.4,-14.9,"DMPY（绿箭金装薄荷）",3,35.11,"Sugar",3,35.066
"428",2024-05-29 05:50:23,23.9,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.065,-14.6,-15.1,"DMPY（绿箭金装薄荷）",3,35.09,"Sugar",3,35.102
"429",2024-05-29 05:50:33,23.9,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.065,-14.8,-15.3,"DMPY（绿箭金装薄荷）",3,35.27,"Sugar",3,35.166
"430",2024-05-29 06:10:02,23.9,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-14.2,-14.7,"DMPY（绿箭金装薄荷）",3,35.12,"Sugar",3,35.164
"431",2024-05-29 06:10:06,23.9,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-14.3,-14.7,"DMPY（绿箭金装薄荷）",3,35.11,"Sugar",3,35.14
"432",2024-05-29 06:21:02,23.9,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-14.3,-14.8,"DMPY（绿箭金装薄荷）",3,35.21,"Sugar",3,35.16
"433",2024-05-29 06:21:13,23.9,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-14.3,-14.8,"DMPY（绿箭金装薄荷）",3,35.11,"Sugar",3,35.164
"434",2024-05-29 06:24:43,23.9,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-14.4,-14.9,"DMPY（绿箭金装薄荷）",3,34.99,"Sugar",3,35.108
"435",2024-05-29 06:24:47,23.9,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-14.3,-14.8,"DMPY（绿箭金装薄荷）",3,35.27,"Sugar",3,35.138
"436",2024-05-29 06:24:51,23.9,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-14.3,-14.8,"DMPY（绿箭金装薄荷）",3,35.3,"Sugar",3,35.176
"437",2024-05-29 06:35:11,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.6,-15.1,"DMPY（绿箭金装薄荷）",3,35.18,"Sugar",3,35.17
"438",2024-05-29 06:35:15,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.5,-15,"DMPY（绿箭金装薄荷）",3,35.3,"Sugar",3,35.208
"439",2024-05-29 06:40:46,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-14.2,-14.7,"DMPY（绿箭金装薄荷）",3,35.19,"Sugar",3,35.248
"440",2024-05-29 06:40:50,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-14.2,-14.7,"DMPY（绿箭金装薄荷）",3,35.2,"Sugar",3,35.234
"441",2024-05-29 06:49:39,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.1,-14.6,"DMPY（绿箭金装薄荷）",3,35.22,"Sugar",3,35.218
"442",2024-05-29 06:49:43,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-14.1,-14.6,"DMPY（绿箭金装薄荷）",3,35.17,"Sugar",3,35.216
"443",2024-05-29 07:08:19,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-13.7,-14.2,"DMPY（绿箭金装薄荷）",3,34.95,"Sugar",3,35.146
"444",2024-05-29 07:08:22,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-13.7,-14.2,"DMPY（绿箭金装薄荷）",3,34.98,"Sugar",3,35.104
"445",2024-05-29 07:08:26,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-13.8,-14.2,"DMPY（绿箭金装薄荷）",3,35.19,"Sugar",3,35.102
"446",2024-05-29 07:08:29,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-13.8,-14.3,"DMPY（绿箭金装薄荷）",3,35.41,"Sugar",3,35.14
"447",2024-05-29 07:12:08,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-13.6,-14.1,"DMPY（绿箭金装薄荷）",3,35.42,"Sugar",3,35.19
"448",2024-05-29 07:12:11,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-13.7,-14.1,"DMPY（绿箭金装薄荷）",3,35.07,"Sugar",3,35.214
"449",2024-05-29 07:23:02,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-13.6,-14.1,"DMPY（绿箭金装薄荷）",3,35.06,"Sugar",3,35.23
"450",2024-05-29 07:23:05,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-13.5,-14,"DMPY（绿箭金装薄荷）",3,35.32,"Sugar",3,35.256
"451",2024-05-29 07:29:24,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-13.4,-13.9,"DMPY（绿箭金装薄荷）",3,35.09,"Sugar",3,35.192
"452",2024-05-29 07:29:28,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-13.5,-13.9,"DMPY（绿箭金装薄荷）",3,35.13,"Sugar",3,35.134
"453",2024-05-29 07:32:46,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-13.1,-13.6,"DMPY（绿箭金装薄荷）",3,35.59,"Sugar",3,35.238
"454",2024-05-29 07:32:49,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.5,0.063,-13,-13.6,"DMPY（绿箭金装薄荷）",3,35.21,"Sugar",3,35.268
"455",2024-05-29 07:32:53,23.9,83.7,0.1009,121.1,0.068,140.1,0.065,165.6,0.063,-13,-13.5,"DMPY（绿箭金装薄荷）",3,35.1,"Sugar",3,35.224
"456",2024-05-29 08:04:17,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-13,-13.5,"DMPY（绿箭金装薄荷）",3,35.29,"Sugar",3,35.264
"457",2024-05-29 08:04:26,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-13,-13.4,"DMPY（绿箭金装薄荷）",3,35.23,"Sugar",3,35.284
"458",2024-05-29 08:07:23,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-12.5,-13,"DMPY（绿箭金装薄荷）",3,35.36,"Sugar",3,35.238
"459",2024-05-29 08:07:35,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-12.7,-13.2,"DMPY（绿箭金装薄荷）",3,35.38,"Sugar",3,35.272
"460",2024-05-29 08:14:31,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-13,-13.5,"DMPY（绿箭金装薄荷）",3,35.12,"Sugar",3,35.276
"461",2024-05-29 08:14:35,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-13,-13.5,"DMPY（绿箭金装薄荷）",3,35.42,"Sugar",3,35.302
"462",2024-05-29 08:16:07,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-13.2,-13.6,"DMPY（绿箭金装薄荷）",3,35.34,"Sugar",3,35.324
"463",2024-05-29 08:16:13,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-13.1,-13.6,"DMPY（绿箭金装薄荷）",3,35.29,"Sugar",3,35.31
"464",2024-05-29 08:27:23,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-12.7,-13.2,"DMPY（绿箭金装薄荷）",3,35.16,"Sugar",3,35.266
"465",2024-05-29 08:27:27,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-12.7,-13.2,"DMPY（绿箭金装薄荷）",3,35.33,"Sugar",3,35.308
"466",2024-05-29 08:27:32,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-12.7,-13.2,"DMPY（绿箭金装薄荷）",3,35.24,"Sugar",3,35.272
"467",2024-05-29 08:36:24,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-12.3,-12.8,"DMPY（绿箭金装薄荷）",3,35.41,"Sugar",3,35.286
"468",2024-05-29 08:36:26,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-12.3,-12.7,"DMPY（绿箭金装薄荷）",3,35.36,"Sugar",3,35.3
"469",2024-05-29 08:36:30,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-12.3,-12.7,"DMPY（绿箭金装薄荷）",3,35.35,"Sugar",3,35.338
"470",2024-05-29 08:36:35,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-12.3,-12.7,"DMPY（绿箭金装薄荷）",3,35.29,"Sugar",3,35.33
"471",2024-05-29 08:38:52,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-12.4,-12.9,"DMPY（绿箭金装薄荷）",3,35.24,"Sugar",3,35.33
"472",2024-05-29 08:43:18,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-12.1,-12.5,"DMPY（绿箭金装薄荷）",3,35.25,"Sugar",3,35.298
"473",2024-05-29 08:48:08,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-12.1,-12.5,"DMPY（绿箭金装薄荷）",3,35.12,"Sugar",3,35.25
"474",2024-05-29 08:48:12,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-12.1,-12.6,"DMPY（绿箭金装薄荷）",3,35.3,"Sugar",3,35.24
"475",2024-05-29 08:59:49,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-11.9,-12.3,"DMPY（绿箭金装薄荷）",3,35.29,"Sugar",3,35.24
"476",2024-05-29 09:01:19,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-12.1,-12.5,"DMPY（绿箭金装薄荷）",3,35.26,"Sugar",3,35.244
"477",2024-05-29 09:07:35,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.6,0.063,-12,-12.5,"DMPY（绿箭金装薄荷）",3,35.05,"Sugar",3,35.204
"478",2024-05-29 09:07:38,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-12,-12.4,"DMPY（绿箭金装薄荷）",3,34.91,"Sugar",3,35.162
"479",2024-05-29 09:07:41,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-11.9,-12.4,"DMPY（绿箭金装薄荷）",3,35.3,"Sugar",3,35.162
"480",2024-05-29 09:07:44,23.6,83.7,0.1009,121.1,0.068,140.1,0.067,165.5,0.063,-11.9,-12.4,"DMPY（绿箭金装薄荷）",3,35.27,"Sugar",3,35.158
"481",2024-05-29 10:51:51,24.3,83.7,0.1009,121.1,0.066,140.1,0.063,165.6,0.061,-7.2,-7.6,"DMPE 绿箭原味薄荷",3,35.24,"Sugar",4,35.154
