Tag,TS,Value
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:41:20.107 +08:00,50.29
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:41:20.107 +08:00,51.330566
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:41:20.107 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:41:20.107 +08:00,40
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:41:20.519 +08:00,47.15278
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:41:20.519 +08:00,-15.902779
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:41:20.519 +08:00,-13.382523
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:41:20.519 +08:00,37.67361
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:41:20.519 +08:00,-15.381947
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:41:20.519 +08:00,23.58941
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:41:20.519 +08:00,23.119213
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:41:20.519 +08:00,-14.120369
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:41:20.519 +08:00,-15
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:41:21.065 +08:00,23.740234
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:41:21.065 +08:00,21.215332
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:41:21.065 +08:00,26.263
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:41:21.118 +08:00,39.93
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:41:21.118 +08:00,40.55
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:41:21.118 +08:00,51.293945
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:41:21.118 +08:00,50.29
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:41:21.119 +08:00,3.5474539
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:41:21.119 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:41:21.119 +08:00,4.1035156
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:41:21.119 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:41:21.119 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:41:21.119 +08:00,40
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:41:21.585 +08:00,-15.902779
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:41:21.585 +08:00,23.292824
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:41:21.585 +08:00,-13.382523
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:41:21.585 +08:00,37.76765
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:41:21.585 +08:00,-14.120369
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:41:21.585 +08:00,23.596643
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:41:21.585 +08:00,-15.381947
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:41:21.585 +08:00,-15
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:41:21.585 +08:00,47.16435
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:41:22.063 +08:00,26.103394
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:41:22.063 +08:00,21.151367
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:41:22.063 +08:00,23.64441
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:41:22.144 +08:00,40.55
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:41:22.144 +08:00,40.05
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:41:22.144 +08:00,3.4586954
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:41:22.144 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:41:22.144 +08:00,51.31836
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:41:22.144 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:41:22.144 +08:00,4.1054688
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:41:22.144 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:41:22.144 +08:00,50.18
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:41:22.144 +08:00,51.308002
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:41:22.248 +08:00,37.67361
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:41:22.248 +08:00,-13.382523
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:41:22.248 +08:00,-15.902779
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:41:22.248 +08:00,-14.120369
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:41:22.248 +08:00,23.49537
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:41:22.248 +08:00,-15.381947
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:41:22.248 +08:00,23.090277
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:41:22.451 +08:00,-15
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:41:22.451 +08:00,47.15278
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:41:23.060 +08:00,23.64441
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:41:23.060 +08:00,21.279266
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:41:23.060 +08:00,26.135315
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:41:23.100 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:41:23.100 +08:00,50.18
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:41:23.100 +08:00,40.05
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:41:23.100 +08:00,40.5
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:41:23.100 +08:00,4.104004
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:41:23.100 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:41:23.100 +08:00,51.30005
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:41:23.100 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:41:23.100 +08:00,3.5474539
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:41:23.100 +08:00,50
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:41:23.317 +08:00,23.292824
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:41:23.317 +08:00,37.67361
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:41:23.317 +08:00,-15.410881
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:41:23.317 +08:00,23.813658
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:41:23.317 +08:00,-15.931713
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:41:23.317 +08:00,-15
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:41:23.524 +08:00,47.21065
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:41:23.524 +08:00,-14.120369
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:41:23.524 +08:00,-13.382523
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:41:24.065 +08:00,26.167236
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:41:24.065 +08:00,23.676361
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:41:24.065 +08:00,21.343231
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:41:24.114 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:41:24.114 +08:00,40.44
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:41:24.114 +08:00,4.104004
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:41:24.114 +08:00,51.30005
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:41:24.114 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:41:24.114 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:41:24.114 +08:00,40.05
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:41:24.114 +08:00,50.29
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:41:24.114 +08:00,3.6066265
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:41:24.114 +08:00,40
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:41:24.155 +08:00,-13.382523
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:41:24.579 +08:00,-14.120369
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:41:24.579 +08:00,-15
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:41:24.579 +08:00,23.596643
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:41:24.579 +08:00,23.191551
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:41:24.579 +08:00,37.76765
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:41:24.579 +08:00,-15.381947
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:41:24.579 +08:00,-15.931713
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:41:24.579 +08:00,47.141205
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:41:25.060 +08:00,21.247284
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:41:25.060 +08:00,26.23108
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:41:25.060 +08:00,23.64441
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:41:25.144 +08:00,40.05
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:41:25.144 +08:00,50.23
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:41:25.144 +08:00,3.4882812
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:41:25.144 +08:00,51.306152
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:41:25.144 +08:00,40.33
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:41:25.144 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:41:25.144 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:41:25.144 +08:00,4.104492
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:41:25.144 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:41:25.144 +08:00,50
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:41:25.229 +08:00,-14.120369
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:41:25.667 +08:00,-15.410881
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:41:25.667 +08:00,37.695312
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:41:25.668 +08:00,-15
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:41:25.668 +08:00,-15.931713
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:41:25.668 +08:00,-13.382523
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:41:25.668 +08:00,23.777489
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:41:25.668 +08:00,23.191551
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:41:25.668 +08:00,47.1875
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:41:26.058 +08:00,23.548553
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:41:26.058 +08:00,21.18335
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:41:26.058 +08:00,25.975677
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:41:26.086 +08:00,23.22772
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:41:26.115 +08:00,40.22
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:41:26.115 +08:00,40.1
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:41:26.115 +08:00,4.102051
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:41:26.115 +08:00,3.5474539
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:41:26.115 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:41:26.115 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:41:26.115 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:41:26.115 +08:00,51.275635
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:41:26.115 +08:00,50.23
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:41:26.115 +08:00,51.308002
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:41:26.530 +08:00,-13.382523
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:41:26.531 +08:00,23.292824
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:41:26.531 +08:00,47.1875
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:41:26.531 +08:00,-15.410881
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:41:26.531 +08:00,37.67361
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:41:26.531 +08:00,-15.931713
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:41:26.531 +08:00,-14.105904
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:41:26.531 +08:00,-15
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:41:27.060 +08:00,21.18335
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:41:27.060 +08:00,26.03955
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:41:27.060 +08:00,23.612457
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:41:27.120 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:41:27.120 +08:00,40.05
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:41:27.120 +08:00,50.18
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:41:27.120 +08:00,51.31836
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:41:27.120 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:41:27.120 +08:00,4.1054688
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:41:27.120 +08:00,40.1
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:41:27.120 +08:00,3.5474539
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:41:27.120 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:41:27.120 +08:00,51.308002
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:41:27.787 +08:00,23.097511
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:41:27.787 +08:00,-13.382523
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:41:27.787 +08:00,37.774883
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:41:27.787 +08:00,-15.931713
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:41:27.787 +08:00,-15.410881
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:41:27.787 +08:00,-14.105904
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:41:27.787 +08:00,23.791956
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:41:27.787 +08:00,47.1875
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:41:27.787 +08:00,-15
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:41:28.069 +08:00,23.612457
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:41:28.069 +08:00,21.119385
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:41:28.069 +08:00,26.071472
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:41:28.147 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:41:28.147 +08:00,4.100586
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:41:28.147 +08:00,50.18
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:41:28.147 +08:00,39.93
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:41:28.147 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:41:28.147 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:41:28.147 +08:00,3.3995228
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:41:28.147 +08:00,40.1
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:41:28.147 +08:00,51.257324
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:41:28.147 +08:00,40
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:41:28.626 +08:00,-15
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:41:28.626 +08:00,-15.410881
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:41:28.626 +08:00,-13.382523
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:41:28.626 +08:00,-15.931713
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:41:28.626 +08:00,37.774883
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:41:28.626 +08:00,-14.105904
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:41:28.626 +08:00,23.394098
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:41:28.626 +08:00,47.16435
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:41:28.626 +08:00,23.292824
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:41:29.064 +08:00,23.676361
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:41:29.064 +08:00,26.23108
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:41:29.064 +08:00,21.311249
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:41:29.104 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:41:29.104 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:41:29.104 +08:00,40.1
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:41:29.104 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:41:29.104 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:41:29.104 +08:00,39.88
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:41:29.104 +08:00,50.18
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:41:29.104 +08:00,3.517868
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:41:29.104 +08:00,51.361084
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:41:29.104 +08:00,4.1088867
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:41:29.488 +08:00,37.67361
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:41:29.488 +08:00,-15
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:41:29.488 +08:00,-15.410881
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:41:29.488 +08:00,-13.382523
