IOTDeviceID,SiteId,LineId,SensorId,MachineId,Tag,Value,TS,uuid,TS2
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,-15.5,2024-08-21 10:06:45,224bb735-d190-4113-803d-80476963ea77,2024-08-21 10:06:45.516 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.7,2024-08-21 09:51:45,2cfcf621-cb04-4e47-92f8-9d2ac5a9652b,2024-08-21 09:51:45.406 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 09:52:00,9614bbdf-24e7-43ad-819e-afcd0fbb8d9b,2024-08-21 09:52:01.305 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 09:52:15,7c13ab9d-4027-4fb0-aa7f-ed2ddb755e72,2024-08-21 09:52:15.559 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.5,2024-08-21 09:52:30,c96d54ed-2308-4af7-97ca-f159d66589ca,2024-08-21 09:52:30.461 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 09:52:45,630bdbda-e3f8-4f83-a6ef-0df486e2bbc1,2024-08-21 09:52:45.403 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 09:53:00,b6e29fa9-55e7-4fa5-b18d-15b5371c4dd4,2024-08-21 09:53:00.689 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 09:53:15,4a2526b9-6707-4cb1-b424-4b523bf40a93,2024-08-21 09:53:15.353 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 09:53:30,697bb73f-ad53-4f84-9e65-d423b84a5cc2,2024-08-21 09:53:30.464 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.6,2024-08-21 09:53:45,2cc92f88-2540-4f60-a8a3-4b8b0d227207,2024-08-21 09:53:45.472 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.7,2024-08-21 09:54:00,94d0bc5d-d6f2-4f27-9620-9822e2d9bd3c,2024-08-21 09:54:00.422 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.7,2024-08-21 09:54:15,9e7e5701-136e-4a8e-85b1-b8b2e1e721cc,2024-08-21 09:54:15.461 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 09:54:30,537f2fe9-b1be-4722-940e-1d8d8486ce7d,2024-08-21 09:54:30.623 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.7,2024-08-21 09:54:45,ae2e194f-49eb-4a75-a524-ac4484b46c94,2024-08-21 09:54:45.358 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 09:55:00,bf77d3f0-801b-40dc-9e45-c856e6aa832a,2024-08-21 09:55:00.546 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 09:55:15,b5f4ab4f-005b-4e87-8356-30ed3d8b26c4,2024-08-21 09:55:15.409 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 09:55:30,c112ff4b-f9e0-4f3d-a2bc-8567d74539fe,2024-08-21 09:55:30.485 +08:00
,YNG,<not set>,opcua,,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,40.8,2024-08-21 09:55:45,abfbd93f-1dab-4901-ac04-eaed23ddc6d4,2024-08-21 09:55:45.403 +08:00
