TS,CG STI.CG STI.LoafGum.LoafGum01AverageTemp,CG STI.CG STI.LoafGum.LoafGum01MaxTemp,CG STI.CG STI.LoafGum.LoafGum01MinTemp,CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure
2024-08-13 05:46:16,23.612457,25.78418,21.311249,47.30324,-15.0,-15.526619,-13.556133,-16.047455,-14.221645,37.883392,23.89323,23.191551,51.31836,4.1054688,51.308002,40.1,40.0,50.06,50.0,40.55,40.0,3.5474539
2024-08-13 05:46:17,23.612457,25.656433,21.215332,47.233795,-15.0,-15.526619,-13.556133,-16.047455,-14.221645,37.984665,22.989004,23.386864,51.293945,4.1035156,51.308002,39.88,40.0,50.12,50.0,40.55,40.0,3.6362123
2024-08-13 05:46:18,23.64441,25.656433,21.311249,47.30324,-15.0,-15.526619,-13.570602,-16.07639,-14.221645,37.984665,22.887732,23.191551,51.30005,4.104004,51.308002,39.82,40.0,50.12,50.0,40.55,40.0,3.5770397
2024-08-13 05:46:19,23.612457,25.560669,21.311249,47.34954,-15.0,-15.526619,-13.570602,-16.07639,-14.221645,37.883392,23.690683,22.50434,51.30005,4.104004,51.308002,39.82,40.0,50.12,50.0,40.55,40.0,3.517868
2024-08-13 05:46:20,23.580505,25.528748,21.18335,47.372684,-15.0,-15.526619,-13.570602,-16.07639,-14.236111,37.984665,24.016203,23.582176,51.293945,4.1035156,51.308002,39.6,40.0,50.12,50.0,40.66,40.0,3.6066265
2024-08-13 05:46:21,23.48468,25.432983,21.151367,47.24537,-15.0,-15.555553,-13.570602,-16.07639,-14.236111,37.999134,23.488136,23.994503,51.312256,4.1049805,51.308002,39.71,40.0,50.12,50.0,40.61,40.0,3.5770397
2024-08-13 05:46:22,23.548553,25.496796,21.247284,47.26852,-15.0,-15.555553,-13.570602,-16.07639,-14.236111,37.883392,23.191551,23.994503,51.293945,4.1035156,51.308002,39.6,40.0,50.06,50.0,40.61,40.0,3.517868
2024-08-13 05:46:23,23.548553,25.496796,21.18335,47.16435,-15.0,-15.555553,-13.570602,-16.07639,-14.236111,37.883392,23.89323,23.690683,51.33667,4.1069336,51.308002,39.77,40.0,50.12,50.0,40.55,40.0,3.6362123
2024-08-13 05:46:24,23.516632,25.496796,21.247284,47.21065,-15.0,-15.555553,-13.570602,-16.105324,-14.236111,38.085938,23.191551,23.032408,51.28174,4.102539,51.308002,39.77,40.0,50.06,50.0,40.5,40.0,3.5770397
2024-08-13 05:46:25,23.516632,25.496796,21.247284,47.24537,-15.0,-15.555553,-13.570602,-16.105324,-14.236111,37.883392,23.386864,23.488136,51.330566,4.1064453,51.308002,39.54,40.0,50.12,50.0,40.44,40.0,3.517868
2024-08-13 05:46:26,23.580505,25.528748,21.215332,47.16435,-15.0,-15.555553,-13.570602,-16.105324,-14.236111,37.883392,23.26389,23.292824,51.26953,4.1015625,51.308002,39.71,40.0,50.12,50.0,40.27,40.0,3.6362123
2024-08-13 05:46:27,23.548553,25.464905,21.279266,47.118053,-15.0,-15.555553,-13.570602,-16.105324,-14.236111,37.984665,23.885996,22.497107,51.31836,4.1054688,51.308002,39.77,40.0,50.12,50.0,40.27,40.0,3.6362123
2024-08-13 05:46:28,23.580505,25.496796,21.279266,47.1875,-15.0,-15.555553,-13.570602,-16.105324,-14.236111,37.883392,24.110243,23.394098,51.293945,4.1035156,51.308002,39.77,40.0,50.12,50.0,40.16,40.0,3.517868
2024-08-13 05:46:29,23.452728,25.401031,21.18335,47.16435,-15.0,-15.555553,-13.570602,-16.105324,-14.236111,37.883392,23.191551,23.32176,51.30005,4.104004,51.308002,39.71,40.0,50.12,50.0,40.05,40.0,3.5770397
2024-08-13 05:46:30,23.48468,25.401031,21.151367,47.141205,-15.0,-15.584492,-13.570602,-16.105324,-14.236111,37.883392,22.815393,23.097511,51.31836,4.1054688,51.308002,39.77,40.0,49.95,50.0,39.93,40.0,3.6066265
2024-08-13 05:46:31,23.580505,25.432983,21.311249,47.28009,-15.0,-15.584492,-13.585072,-16.105324,-14.25058,37.984665,23.791956,23.292824,51.293945,4.1035156,51.308002,39.77,40.0,50.12,50.0,39.88,40.0,3.517868
2024-08-13 05:46:32,23.580505,26.167236,21.247284,47.22222,-15.0,-15.584492,-13.585072,-16.105324,-14.25058,37.883392,23.191551,23.07581,51.324463,4.105957,51.308002,39.82,40.0,50.12,50.0,39.77,40.0,3.6362123
2024-08-13 05:46:33,23.64441,26.550262,21.215332,47.15278,-15.0,-15.584492,-13.585072,-16.105324,-14.25058,37.883392,23.58941,23.49537,51.275635,4.102051,51.308002,39.82,40.0,50.12,50.0,39.77,40.0,3.6066265
2024-08-13 05:46:34,23.804169,26.582184,21.279266,47.12963,-15.0,-15.584492,-13.585072,-16.105324,-14.25058,37.984665,23.777489,23.488136,51.312256,4.1049805,51.308002,39.88,40.0,50.12,50.0,39.71,40.0,3.5474539
2024-08-13 05:46:35,23.804169,26.199127,21.279266,47.314816,-15.0,-15.584492,-13.585072,-16.134258,-14.25058,37.883392,24.609375,23.49537,51.26953,4.1015625,51.308002,39.88,40.0,50.12,50.0,39.6,40.0,3.6066265
2024-08-13 05:46:36,24.123596,28.46466,21.343231,47.15278,-15.0,-15.584492,-13.585072,-16.134258,-14.25058,37.883392,24.717882,23.755787,51.330566,4.1064453,51.308002,39.82,40.0,50.12,50.0,39.6,40.0,3.6657991
2024-08-13 05:46:37,23.83612,28.656067,21.215332,47.1875,-15.0,-15.584492,-13.585072,-16.134258,-14.25058,37.984665,23.191551,23.690683,51.28174,4.102539,51.308002,39.93,40.0,50.12,50.0,39.6,40.0,3.5474539
2024-08-13 05:46:38,23.612457,25.337158,21.279266,47.1875,-15.0,-15.613426,-13.599537,-16.134258,-14.25058,37.883392,23.676214,23.386864,51.31836,4.1054688,51.308002,39.93,40.0,50.12,50.0,39.6,40.0,3.5474539
2024-08-13 05:46:39,23.48468,25.113678,21.311249,47.16435,-15.0,-15.613426,-13.599537,-16.134258,-14.265045,37.883392,23.090277,22.699652,51.31836,4.1054688,51.308002,39.93,40.0,50.06,50.0,39.71,40.0,3.6066265
2024-08-13 05:46:40,23.452728,25.241394,21.215332,47.12963,-15.0,-15.613426,-13.599537,-16.134258,-14.265045,38.085938,23.090277,22.902199,51.293945,4.1035156,51.308002,40.1,40.0,50.12,50.0,39.71,40.0,3.6066265
2024-08-13 05:46:41,23.804169,26.74176,21.311249,47.118053,-15.0,-15.613426,-13.599537,-16.134258,-14.265045,37.962963,22.989004,22.967302,51.312256,4.1049805,51.308002,40.1,40.0,50.06,50.0,39.71,40.0,3.517868
2024-08-13 05:46:42,27.188538,39.62152,22.014587,47.199074,-15.0,-15.613426,-13.599537,-16.163197,-14.265045,37.883392,23.58941,22.909433,51.26953,4.1015625,51.308002,40.05,40.0,50.12,50.0,39.71,40.0,3.6066265
2024-08-13 05:46:43,31.745453,43.140686,21.694916,47.15278,-15.0,-15.613426,-13.599537,-16.163197,-14.265045,37.984665,24.609375,23.596643,51.324463,4.105957,51.308002,40.16,40.0,50.06,50.0,39.71,40.0,3.5474539
2024-08-13 05:46:44,32.38791,43.489594,21.598999,47.256947,-15.0,-15.613426,-13.614006,-16.134258,-14.265045,37.883392,24.31279,23.791956,51.257324,4.100586,51.308002,40.16,40.0,50.06,50.0,39.71,40.0,3.517868
2024-08-13 05:46:45,24.602722,40.32077,21.4711,47.24537,-15.0,-15.613426,-13.614006,-16.134258,-14.265045,37.774883,23.05411,23.791956,51.342773,4.107422,51.308002,40.22,40.0,50.12,50.0,39.82,40.0,3.5770397
2024-08-13 05:46:46,23.580505,25.624542,21.279266,47.118053,-15.0,-15.613426,-13.614006,-16.134258,-14.279514,37.984665,23.690683,23.394098,51.293945,4.1035156,51.308002,40.22,40.0,50.06,50.0,39.77,40.0,3.5474539
2024-08-13 05:46:47,23.804169,26.933228,21.503082,47.175926,-15.0,-15.584492,-13.614006,-16.134258,-14.279514,37.883392,23.336227,22.945602,51.324463,4.105957,51.308002,40.22,40.0,50.12,50.0,39.82,40.0,3.517868
2024-08-13 05:46:48,26.48642,37.6687,21.726868,47.1875,-15.0,-15.584492,-13.614006,-16.134258,-14.279514,37.890625,22.989004,23.488136,51.28784,4.1030273,51.308002,40.27,40.0,49.95,50.0,39.82,40.0,3.5770397
2024-08-13 05:46:49,28.337067,39.388428,21.950653,47.04861,-15.0,-15.584492,-13.614006,-16.134258,-14.279514,37.883392,23.090277,23.567707,51.324463,4.105957,51.308002,40.27,40.0,50.06,50.0,39.88,40.0,3.6657991
2024-08-13 05:46:50,26.614105,39.67981,21.822784,47.21065,-15.0,-15.584492,-13.628471,-16.134258,-14.279514,37.883392,23.885996,22.800926,51.293945,4.1035156,51.308002,40.33,40.0,50.06,50.0,39.88,40.0,3.517868
2024-08-13 05:46:51,30.43103,43.194366,22.334259,47.1875,-15.0,-15.584492,-13.628471,-16.134258,-14.279514,37.774883,24.04514,23.292824,51.293945,4.1035156,51.308002,40.44,40.0,50.12,50.0,39.93,40.0,3.5474539
2024-08-13 05:46:52,35.160583,43.06012,23.48468,47.26852,-15.0,-15.584492,-13.628471,-16.134258,-14.29398,37.883392,23.690683,23.596643,51.306152,4.104492,51.308002,40.5,40.0,50.06,50.0,39.93,40.0,3.5770397
2024-08-13 05:46:53,27.890472,41.046387,21.886719,47.175926,-15.0,-15.584492,-13.628471,-16.105324,-14.29398,37.883392,23.242188,23.596643,51.28174,4.102539,51.308002,40.44,40.0,50.06,50.0,40.05,40.0,3.517868
2024-08-13 05:46:54,29.676544,42.49637,21.375214,47.118053,-15.0,-15.584492,-13.628471,-16.134258,-14.29398,37.774883,23.690683,23.394098,51.342773,4.107422,51.308002,40.5,40.0,50.12,50.0,40.05,40.0,3.5770397
2024-08-13 05:46:55,26.263,42.415863,21.375214,47.118053,-15.0,-15.584492,-13.628471,-16.105324,-14.29398,37.883392,23.603878,23.394098,51.28174,4.102539,51.308002,40.5,40.0,50.06,50.0,40.1,40.0,3.6362123
2024-08-13 05:46:56,25.1456,42.55008,21.311249,47.12963,-15.0,-15.584492,-13.6429405,-16.105324,-14.29398,37.984665,23.34346,23.690683,51.324463,4.105957,51.308002,40.55,40.0,50.06,50.0,40.1,40.0,3.517868
2024-08-13 05:46:57,23.676361,26.454529,21.279266,47.233795,-15.0,-15.584492,-13.6429405,-16.105324,-14.29398,37.774883,22.974537,23.394098,51.28784,4.1030273,51.308002,40.5,40.0,50.12,50.0,40.16,40.0,3.5474539
2024-08-13 05:46:58,23.64441,26.135315,21.151367,47.09491,-15.0,-15.555553,-13.6429405,-16.105324,-14.29398,37.774883,24.233217,22.887732,51.312256,4.1049805,51.308002,40.55,40.0,50.06,50.0,40.16,40.0,3.6362123
2024-08-13 05:46:59,23.580505,25.401031,21.215332,47.141205,-15.0,-15.555553,-13.6429405,-16.105324,-14.308449,37.883392,24.31279,23.560474,51.30005,4.104004,51.308002,40.61,40.0,50.12,50.0,40.16,40.0,3.5770397
2024-08-13 05:47:00,23.48468,25.305267,21.119385,47.12963,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.76765,23.28559,23.191551,51.28174,4.102539,51.308002,40.72,40.0,50.12,50.0,40.22,40.0,3.5474539
2024-08-13 05:47:01,23.548553,25.432983,21.215332,47.10648,-15.0,-15.584492,-13.6429405,-16.105324,-14.308449,37.774883,23.596643,23.198786,51.31836,4.1054688,51.308002,40.61,40.0,50.12,50.0,40.16,40.0,3.5474539
2024-08-13 05:47:02,23.740234,26.103394,21.247284,47.141205,-15.0,-15.555553,-13.6429405,-16.105324,-14.308449,37.890625,23.791956,23.003473,51.306152,4.104492,51.308002,40.61,40.0,50.12,50.0,40.16,40.0,3.5770397
2024-08-13 05:47:03,23.772186,25.847992,21.215332,47.1875,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.774883,23.58941,23.480902,51.33667,4.1069336,51.308002,40.61,40.0,50.06,50.0,40.16,40.0,3.4882812
2024-08-13 05:47:04,24.155548,27.922394,21.247284,47.12963,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.774883,23.596643,23.668982,51.26953,4.1015625,51.308002,40.66,40.0,50.06,50.0,40.27,40.0,3.6362123
2024-08-13 05:47:05,23.772186,27.762848,21.311249,47.04861,-15.0,-15.555553,-13.6429405,-16.105324,-14.308449,37.883392,24.139177,23.58941,51.330566,4.1064453,51.308002,40.61,40.0,49.95,50.0,40.22,40.0,3.5474539
2024-08-13 05:47:06,23.676361,26.550262,21.279266,47.141205,-15.0,-15.555553,-13.6429405,-16.105324,-14.308449,37.774883,24.710648,23.090277,51.263428,4.101074,51.308002,40.66,40.0,50.06,50.0,40.22,40.0,3.517868
2024-08-13 05:47:07,23.548553,25.273315,21.343231,47.15278,-15.0,-15.555553,-13.6429405,-16.105324,-14.308449,37.774883,24.00897,23.292824,51.324463,4.105957,51.308002,40.61,40.0,50.12,50.0,40.27,40.0,3.6362123
2024-08-13 05:47:08,23.612457,25.241394,21.343231,47.12963,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.883392,23.083044,23.256655,51.28174,4.102539,51.308002,40.55,40.0,50.06,50.0,40.27,40.0,3.6362123
2024-08-13 05:47:09,23.676361,26.390686,21.279266,47.16435,-15.0,-15.555553,-13.6429405,-16.105324,-14.308449,37.774883,23.191551,22.902199,51.306152,4.104492,51.308002,40.5,40.0,50.06,50.0,40.33,40.0,3.517868
2024-08-13 05:47:10,23.64441,25.879913,21.343231,47.15278,-15.0,-15.555553,-13.6429405,-16.105324,-14.308449,37.68808,23.690683,22.902199,51.312256,4.1049805,51.308002,40.27,40.0,50.06,50.0,40.33,40.0,3.5474539
2024-08-13 05:47:11,27.730957,40.641235,22.526031,47.12963,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.774883,23.394098,23.690683,51.312256,4.1049805,51.308002,40.22,40.0,50.06,50.0,40.27,40.0,3.6066265
2024-08-13 05:47:12,28.14569,40.831512,22.526031,47.09491,-15.0,-15.555553,-13.6429405,-16.105324,-14.308449,37.883392,23.307293,23.596643,51.312256,4.1049805,51.308002,40.05,40.0,50.06,50.0,40.33,40.0,3.517868
2024-08-13 05:47:13,25.975677,43.51645,21.407166,47.15278,-15.0,-15.555553,-13.628471,-16.105324,-14.29398,37.67361,24.327257,23.242188,51.275635,4.102051,51.308002,40.1,40.0,50.06,50.0,40.44,40.0,3.5770397
2024-08-13 05:47:14,23.804169,26.614105,21.343231,47.07176,-15.0,-15.555553,-13.628471,-16.105324,-14.29398,37.774883,24.609375,23.292824,51.312256,4.1049805,51.308002,39.93,40.0,50.12,50.0,40.33,40.0,3.6066265
2024-08-13 05:47:15,27.25235,39.21353,22.334259,47.09491,-15.0,-15.555553,-13.628471,-16.105324,-14.308449,37.774883,23.936632,23.58941,51.275635,4.102051,51.308002,39.88,40.0,49.95,50.0,40.33,40.0,3.517868
2024-08-13 05:47:16,33.52643,42.60379,21.726868,47.175926,-15.0,-15.555553,-13.628471,-16.105324,-14.29398,37.67361,22.71412,22.996239,51.324463,4.105957,51.308002,39.77,40.0,50.06,50.0,40.5,40.0,3.5770397
2024-08-13 05:47:17,27.156616,42.818573,22.781677,47.10648,-15.0,-15.555553,-13.628471,-16.105324,-14.29398,37.695312,23.28559,22.395832,51.293945,4.1035156,51.308002,39.71,40.0,49.95,50.0,40.44,40.0,3.6657991
2024-08-13 05:47:18,29.038788,43.892212,22.04654,47.16435,-15.0,-15.555553,-13.628471,-16.105324,-14.29398,37.774883,23.090277,22.395832,51.33667,4.1069336,51.308002,39.77,40.0,50.06,50.0,40.5,40.0,3.5474539
2024-08-13 05:47:19,32.241913,44.29477,21.439148,47.16435,-15.0,-15.555553,-13.628471,-16.105324,-14.29398,37.67361,23.372395,23.198786,51.28784,4.1030273,51.308002,39.71,40.0,50.06,50.0,40.44,40.0,3.5474539
2024-08-13 05:47:20,23.83612,29.357697,21.343231,47.22222,-15.0,-15.555553,-13.628471,-16.105324,-14.29398,37.67361,23.734085,23.49537,51.312256,4.1049805,51.308002,39.71,40.0,49.95,50.0,40.44,40.0,3.5770397
2024-08-13 05:47:21,23.548553,25.241394,21.279266,47.12963,-15.0,-15.584492,-13.628471,-16.105324,-14.29398,37.774883,24.710648,22.800926,51.306152,4.104492,51.308002,39.6,40.0,50.06,50.0,40.44,40.0,3.5770397
2024-08-13 05:47:22,23.580505,25.17752,21.311249,47.199074,-15.0,-15.555553,-13.628471,-16.105324,-14.29398,37.774883,24.414062,23.394098,51.28784,4.1030273,51.308002,39.71,40.0,50.06,50.0,40.5,40.0,3.517868
2024-08-13 05:47:23,23.64441,25.879913,21.247284,47.199074,-15.0,-15.555553,-13.628471,-16.105324,-14.29398,37.67361,24.406828,23.791956,51.306152,4.104492,51.308002,39.6,40.0,49.95,50.0,40.5,40.0,3.5474539
2024-08-13 05:47:24,23.48468,25.305267,21.247284,47.12963,-15.0,-15.555553,-13.628471,-16.105324,-14.29398,37.774883,23.394098,23.046875,51.26953,4.1015625,51.308002,39.54,40.0,50.06,50.0,40.5,40.0,3.5474539
2024-08-13 05:47:25,23.548553,25.78418,21.215332,47.1875,-15.0,-15.555553,-13.628471,-16.105324,-14.29398,37.67361,23.28559,22.395832,51.31836,4.1054688,51.308002,39.6,40.0,50.06,50.0,40.55,40.0,3.517868
2024-08-13 05:47:26,23.708282,25.943787,21.279266,47.175926,-15.0,-15.584492,-13.628471,-16.105324,-14.29398,37.67361,22.887732,22.996239,51.28784,4.1030273,51.308002,39.6,40.0,50.06,50.0,40.5,40.0,3.5770397
2024-08-13 05:47:27,23.708282,25.911865,21.343231,47.141205,-15.0,-15.584492,-13.628471,-16.105324,-14.29398,37.883392,22.989004,22.996239,51.33667,4.1069336,51.308002,39.77,40.0,49.95,50.0,40.55,40.0,3.5474539
2024-08-13 05:47:28,23.676361,26.709839,21.247284,47.141205,-15.0,-15.584492,-13.628471,-16.105324,-14.29398,37.774883,23.58941,23.292824,51.28784,4.1030273,51.308002,39.77,40.0,49.95,50.0,40.55,40.0,3.517868
2024-08-13 05:47:29,23.64441,26.645996,21.279266,47.10648,-15.0,-15.584492,-13.628471,-16.105324,-14.29398,37.774883,24.61661,23.097511,51.312256,4.1049805,51.308002,39.77,40.0,50.06,50.0,40.55,40.0,3.5474539
2024-08-13 05:47:30,23.580505,26.518341,21.087402,47.118053,-15.0,-15.584492,-13.628471,-16.105324,-14.29398,37.883392,24.537037,23.82089,51.293945,4.1035156,51.308002,39.82,40.0,50.06,50.0,40.55,40.0,3.6362123
2024-08-13 05:47:31,23.580505,26.614105,21.18335,47.15278,-15.0,-15.584492,-13.614006,-16.105324,-14.279514,37.883392,23.89323,24.298323,51.306152,4.104492,51.308002,39.88,40.0,50.06,50.0,40.55,40.0,3.517868
2024-08-13 05:47:32,23.64441,26.614105,21.247284,47.175926,-15.0,-15.584492,-13.614006,-16.105324,-14.29398,37.67361,23.394098,23.791956,51.293945,4.1035156,51.308002,39.88,40.0,50.06,50.0,40.61,40.0,3.5474539
2024-08-13 05:47:33,23.612457,26.518341,21.215332,47.10648,-15.0,-15.584492,-13.628471,-16.134258,-14.29398,37.774883,23.386864,23.097511,51.312256,4.1049805,51.308002,39.88,40.0,50.12,50.0,40.55,40.0,3.5770397
2024-08-13 05:47:34,23.580505,26.454529,21.247284,47.141205,-15.0,-15.584492,-13.614006,-16.134258,-14.29398,37.883392,23.090277,22.945602,51.324463,4.105957,51.308002,39.88,40.0,50.06,50.0,40.55,40.0,3.4882812
2024-08-13 05:47:35,23.612457,26.422607,21.215332,47.083336,-15.0,-15.584492,-13.628471,-16.134258,-14.29398,37.774883,22.815393,23.097511,51.26953,4.1015625,51.308002,40.05,40.0,50.06,50.0,40.44,40.0,3.6066265
2024-08-13 05:47:36,23.548553,26.422607,21.18335,47.141205,-15.0,-15.584492,-13.628471,-16.134258,-14.29398,37.774883,23.683449,22.497107,51.330566,4.1064453,51.308002,40.05,40.0,50.06,50.0,40.44,40.0,3.6362123
2024-08-13 05:47:37,23.516632,26.263,21.119385,47.26852,-15.0,-15.584492,-13.628471,-16.134258,-14.29398,37.883392,24.117477,23.003473,51.263428,4.101074,51.308002,39.93,40.0,50.06,50.0,40.22,40.0,3.517868
2024-08-13 05:47:38,23.548553,26.358765,21.151367,47.22222,-15.0,-15.584492,-13.628471,-16.134258,-14.279514,37.774883,24.442997,23.596643,51.312256,4.1049805,51.308002,40.1,40.0,49.95,50.0,40.16,40.0,3.517868
2024-08-13 05:47:39,23.580505,26.294922,21.215332,47.233795,-15.0,-15.584492,-13.628471,-16.134258,-14.29398,37.774883,23.090277,23.791956,51.275635,4.102051,51.308002,40.1,40.0,49.95,50.0,40.05,40.0,3.5770397
2024-08-13 05:47:40,23.580505,26.263,21.18335,47.141205,-15.0,-15.613426,-13.628471,-16.134258,-14.29398,37.883392,23.89323,23.292824,51.312256,4.1049805,51.308002,40.05,40.0,50.06,50.0,39.93,40.0,3.5770397
2024-08-13 05:47:41,23.516632,26.135315,21.055481,47.1875,-15.0,-15.613426,-13.628471,-16.134258,-14.29398,37.67361,23.386864,23.090277,51.28784,4.1030273,51.308002,40.16,40.0,50.06,50.0,39.77,40.0,3.517868
2024-08-13 05:47:42,23.580505,26.103394,21.215332,47.233795,-15.0,-15.584492,-13.628471,-16.134258,-14.29398,37.774883,22.887732,22.902199,51.324463,4.105957,51.308002,40.22,40.0,50.12,50.0,39.77,40.0,3.5474539
2024-08-13 05:47:43,23.580505,25.847992,21.18335,47.1875,-15.0,-15.613426,-13.628471,-16.134258,-14.29398,37.883392,22.735823,23.097511,51.31836,4.1054688,51.308002,40.22,40.0,50.06,50.0,39.71,40.0,3.5770397
2024-08-13 05:47:44,23.48468,25.688385,21.247284,47.291664,-15.0,-15.613426,-13.628471,-16.134258,-14.29398,37.67361,24.016203,22.301794,51.28784,4.1030273,51.308002,40.22,40.0,50.06,50.0,39.71,40.0,3.517868
2024-08-13 05:47:45,23.452728,25.049805,21.151367,47.256947,-15.0,-15.613426,-13.628471,-16.134258,-14.29398,37.67361,23.791956,22.800926,51.324463,4.105957,51.308002,40.27,40.0,50.06,50.0,39.71,40.0,3.5770397
2024-08-13 05:47:46,23.420776,25.049805,21.119385,47.083336,-15.0,-15.613426,-13.628471,-16.134258,-14.29398,37.76765,23.58941,23.58941,51.263428,4.101074,51.308002,40.33,40.0,50.06,50.0,39.6,40.0,3.5474539
2024-08-13 05:47:47,23.48468,25.401031,21.18335,47.1875,-15.0,-15.613426,-13.6429405,-16.134258,-14.29398,37.774883,23.090277,23.791956,51.312256,4.1049805,51.308002,40.33,40.0,50.06,50.0,39.6,40.0,3.429109
2024-08-13 05:47:48,23.83612,26.805573,21.279266,47.26852,-15.0,-15.613426,-13.628471,-16.134258,-14.29398,37.67361,23.58941,23.198786,51.275635,4.102051,51.308002,40.33,40.0,50.06,50.0,39.77,40.0,3.5770397
2024-08-13 05:47:49,23.708282,27.060883,21.279266,47.24537,-15.0,-15.584492,-13.6429405,-16.134258,-14.29398,37.774883,23.090277,23.003473,51.324463,4.105957,51.308002,40.44,40.0,50.06,50.0,39.71,40.0,3.5770397
2024-08-13 05:47:50,23.99582,27.124695,21.119385,47.233795,-15.0,-15.584492,-13.6429405,-16.134258,-14.308449,37.883392,23.488136,23.394098,51.293945,4.1035156,51.308002,40.5,40.0,49.95,50.0,39.71,40.0,3.517868
2024-08-13 05:47:51,23.708282,26.135315,21.247284,47.22222,-15.0,-15.584492,-13.6429405,-16.134258,-14.29398,37.76765,23.47367,23.488136,51.312256,4.1049805,51.308002,40.44,40.0,49.95,50.0,39.71,40.0,3.5474539
2024-08-13 05:47:52,24.37912,35.24814,22.302277,47.233795,-15.0,-15.584492,-13.6429405,-16.134258,-14.308449,37.789352,24.508102,23.292824,51.31836,4.1054688,51.308002,40.55,40.0,50.06,50.0,39.71,40.0,3.5474539
2024-08-13 05:47:53,28.656067,40.291656,22.526031,47.256947,-15.0,-15.584492,-13.6429405,-16.134258,-14.308449,37.883392,24.240452,23.386864,51.28784,4.1030273,51.308002,40.55,40.0,50.06,50.0,39.77,40.0,3.517868
2024-08-13 05:47:54,34.080963,43.972717,22.270325,47.28009,-15.0,-15.584492,-13.6429405,-16.134258,-14.308449,37.67361,22.887732,23.394098,51.31836,4.1054688,51.308002,40.55,40.0,49.95,50.0,39.82,40.0,3.5770397
2024-08-13 05:47:55,28.11377,43.301727,21.726868,47.314816,-15.0,-15.584492,-13.6429405,-16.134258,-14.308449,37.774883,23.177082,23.003473,51.30005,4.104004,51.308002,40.66,40.0,49.95,50.0,39.77,40.0,3.517868
2024-08-13 05:47:56,28.241394,44.72409,21.535065,47.28009,-15.0,-15.584492,-13.6429405,-16.134258,-14.308449,37.883392,23.502605,23.010706,51.324463,4.105957,51.308002,40.61,40.0,49.9,50.0,39.82,40.0,3.517868
2024-08-13 05:47:57,25.528748,42.30844,21.279266,47.1875,-15.0,-15.584492,-13.6429405,-16.134258,-14.308449,37.774883,23.191551,23.191551,51.26953,4.1015625,51.308002,40.61,40.0,50.06,50.0,39.88,40.0,3.517868
2024-08-13 05:47:58,23.676361,28.624146,21.279266,47.256947,-15.0,-15.584492,-13.6429405,-16.134258,-14.308449,37.774883,23.394098,23.668982,51.35498,4.1083984,51.308002,40.72,40.0,50.06,50.0,39.82,40.0,3.5770397
2024-08-13 05:47:59,23.48468,25.209442,21.215332,47.24537,-15.0,-15.584492,-13.6429405,-16.134258,-14.322914,37.883392,23.900463,23.292824,51.28174,4.102539,51.308002,40.72,40.0,50.06,50.0,39.88,40.0,3.517868
2024-08-13 05:48:00,23.452728,25.049805,21.18335,47.24537,-15.0,-15.584492,-13.6429405,-16.134258,-14.322914,37.774883,24.211515,23.386864,51.324463,4.105957,51.308002,40.66,40.0,50.06,50.0,39.93,40.0,3.517868
2024-08-13 05:48:01,23.516632,25.432983,21.151367,47.175926,-15.0,-15.584492,-13.6429405,-16.105324,-14.308449,37.76765,24.001736,23.987268,51.26953,4.1015625,51.308002,40.72,40.0,50.06,50.0,39.88,40.0,3.5770397
